#Table1
u,g,r,i,z,subClass
20.42898,18.36497,17.37278,16.95607,16.71388,K3
19.14186,18.09818,17.80627,17.6988,17.65102,F5
16.38634,15.25691,14.92305,14.80782,14.77624,F5
20.93057,19.3028,18.65948,18.39969,18.27716,K1
21.24273,19.47352,18.76417,18.48783,18.33544,K1
19.8192,18.73456,18.42986,18.30532,18.24869,F5
22.97726,20.01348,18.90697,18.44003,18.24028,K5
20.74411,19.75196,19.38425,19.28495,19.26201,A0
21.11932,19.68906,19.04867,18.80234,18.74012,F9
21.63638,19.60262,18.59292,18.17458,17.92542,K5
21.25026,19.6719,19.00492,18.74582,18.62731,F9
20.14745,19.12601,18.57075,18.36097,18.24878,F5
22.21175,20.2485,19.43426,19.17565,19.01151,K1
22.10927,20.65676,20.04166,19.75784,19.72996,F9
21.22656,19.70893,19.04824,18.79266,18.65765,F9
21.41899,20.63699,20.17803,19.99511,19.93881,A0
21.64528,18.99788,17.79759,17.35239,17.07623,K5
19.97933,18.64744,18.50035,18.51416,18.51044,A0
20.173,18.71025,18.0455,17.77232,17.5954,F9
18.14299,16.55836,15.94092,15.70231,15.60497,F9
17.91773,16.44454,15.76552,15.48336,15.342,F9
18.25684,16.54029,15.55536,15.15808,15.16862,K1
20.04276,18.65228,18.03141,17.78537,17.63068,F9
18.88957,17.27877,16.57626,16.25583,16.07875,F9
19.99935,18.06526,17.10253,16.66762,16.42137,K1
19.87525,18.74121,18.54802,18.52858,18.52949,A0
17.43322,15.96942,15.38398,15.16205,15.07817,F9
22.18675,19.49455,18.30495,17.83865,17.63208,K5
22.08582,19.38374,18.25361,17.75874,17.54429,K5
22.16807,19.37633,18.16987,17.65575,17.37647,K5
19.92875,18.47738,17.83969,17.57446,17.4725,F9
18.94778,17.8753,17.39057,17.20963,17.10479,G2
20.73516,19.45284,18.85315,18.59379,18.42257,G2
18.20214,16.94798,16.44329,16.26295,16.20406,F9
20.98939,18.93381,17.93405,17.53354,17.32384,K3
17.49061,16.25157,15.78121,15.61324,15.54944,G2
19.04346,16.46226,15.24012,14.77763,14.54139,K7
16.48964,16.70717,17.11994,17.4267,17.72239,B9
20.07158,18.93177,18.48062,18.3232,18.24289,F5
19.07508,17.78223,17.23328,17.04586,16.93994,F9
18.27047,16.8502,16.22081,15.92235,15.78955,F9
17.63719,16.49635,16.33419,16.30377,16.3119,A0
17.99391,16.49242,15.82368,15.51496,15.39571,F9
19.33829,17.74593,17.04466,16.69443,16.50933,F9
19.40921,18.2085,17.7098,17.519,17.4139,G2
20.36472,19.3966,18.94856,18.815,18.6977,F5
20.29937,18.75745,18.12977,17.90899,17.79857,F9
19.69747,18.60262,18.19957,18.04061,18.02137,F5
18.37702,17.27263,16.84056,16.68669,16.61612,F2
18.23963,16.95587,16.46232,16.30869,16.23338,F9
19.55153,17.97686,17.33879,17.13465,17.0683,F9
18.10269,16.87674,16.21415,15.91647,15.73482,F2
19.38,18.13798,17.61542,17.41796,17.29788,F5
22.63494,20.03954,18.51548,17.79845,17.34954,M0
19.56061,17.1895,16.14219,15.71076,15.34586,K3
19.77919,18.37619,18.02802,17.90862,17.86644,A0
19.99025,18.34523,17.56183,17.24969,17.05293,F9
19.65974,16.98742,15.49244,14.80031,14.4066,M0
18.06196,16.71995,16.33975,16.19957,16.11711,A0
19.99182,18.61556,18.07381,17.85785,17.78485,F9
20.22892,17.53194,16.21741,15.70681,15.41233,K7
25.11646,23.20251,21.67943,20.93404,20.72239,T2
19.37293,16.9888,15.82446,15.28588,14.94703,K3
19.13362,17.51906,16.84033,16.58203,16.42647,F9
19.16404,17.82272,17.23413,16.99875,16.8463,F9
21.96649,20.17966,19.31557,18.92293,18.69526,K3
21.76109,18.97539,17.77703,17.36432,17.05932,K5
20.732,18.8921,18.0533,17.71923,17.51022,K3
19.41368,19.30631,19.53603,19.79291,20.0423,WD
21.72927,19.73353,18.70811,18.33348,18.0817,K3
19.99223,18.81823,18.50672,18.36673,18.29768,A0
23.34974,21.59114,20.47141,19.96311,19.73784,K5
17.49218,16.25162,15.8022,15.55964,15.58949,G2
22.31682,20.17777,19.29479,18.94548,18.77437,K3
19.54682,19.36366,19.69172,19.96397,20.22998,B6
21.20338,19.64174,18.89011,18.57953,18.4315,K3
22.1562,19.96858,18.93612,18.48892,18.21217,K5
21.84941,20.55443,19.77776,19.67568,19.63597,F9
18.7338,17.13201,16.49986,16.28577,16.16259,F9
16.7189,15.41803,15.308,15.31229,15.34388,A0
22.76325,20.34794,19.05931,18.50457,18.1684,K7
18.38877,17.28594,16.95057,16.85274,16.81502,F5
22.59495,21.00903,20.31691,20.02793,19.99797,K1
19.812,18.72824,18.40775,18.31154,18.27743,F5
17.31216,16.20282,15.77598,15.60967,15.55655,F5
19.90373,18.2753,17.61921,17.38398,17.29423,K1
22.16244,20.27724,19.72743,19.48574,19.38403,F9
19.62347,18.39257,18.41663,18.51536,18.58873,A0
22.27008,20.24131,19.43826,19.14994,18.96054,K3
21.08812,20.01798,19.74196,19.61502,19.52017,A0
21.41427,20.30445,20.03388,19.91388,19.95699,A0
21.31966,20.38689,19.93814,19.80158,19.79252,G0
21.5596,19.08972,18.08118,17.70369,17.51112,K5
22.5356,19.55276,18.04308,17.20225,16.72322,M1
20.50501,19.48194,19.22606,19.13244,19.09362,A0
18.29173,17.27272,16.89638,16.68884,16.729,F5
21.56841,19.84176,19.30485,19.04233,18.98729,F9
20.17755,18.83682,18.25399,18.02619,17.89846,F9
21.5887,20.52759,20.23002,20.05361,20.02554,F5
21.96947,20.50561,20.15809,20.03083,19.97495,F5
21.53998,20.30001,19.92527,19.78078,19.93288,F5
22.45417,19.84628,18.56802,18.06605,17.79935,K7
19.92736,18.54523,17.96649,17.73154,17.58613,F9
22.36411,20.04322,19.14877,18.7952,18.53221,K1
21.40419,20.20992,19.79491,19.60501,19.34781,F5
21.30256,20.10422,19.76657,19.61882,19.59673,A0
21.30759,20.34747,20.02437,19.87312,19.8138,A0
21.86555,20.71874,20.63483,20.60128,20.5602,A0
17.38157,15.9208,15.56689,15.44876,15.38365,A0
21.80505,19.98335,19.13279,18.77367,18.55122,K1
21.26686,18.58489,17.06743,16.30457,15.83124,M0
21.7553,18.91281,17.37064,16.67671,16.29922,K7
22.15922,20.35107,19.50172,19.04749,18.94348,K3
19.4912,18.3616,18.0418,17.9382,17.89377,F5
21.58873,19.8486,19.00854,18.67463,18.49634,K3
21.49574,20.35183,19.97005,19.78431,19.65863,F5
20.45196,19.76546,19.48515,19.40512,19.25723,B6
20.51641,19.50294,19.16535,19.0419,18.85226,A0
21.36108,20.1554,19.73049,19.58528,19.60967,F5
19.55721,18.56519,18.11249,17.89684,17.78386,F5
25.18609,22.33675,20.91459,18.99014,17.92026,M6
21.18166,20.2703,19.89014,19.67254,19.75066,F5
21.06669,20.04172,19.65058,19.52749,19.55789,A0
21.37876,20.31578,19.94645,19.76455,19.69531,A0
17.15157,16.13181,15.77903,15.66019,15.6323,F5
20.31945,18.70087,17.98253,17.70359,17.52656,K1
24.58415,22.21765,20.42065,19.35056,18.80286,M2
16.74472,15.61768,15.14839,14.94726,14.84599,F5
19.29339,18.06385,17.56762,17.35338,17.26665,F5
19.00696,17.86416,17.72851,17.7074,17.7339,A0
19.48903,18.5799,18.21979,18.11569,18.04334,F5
19.77511,18.575,17.99952,17.77763,17.65602,F9
19.1503,18.01903,17.58894,17.41713,17.35731,G2
19.54038,18.36693,17.89429,17.70247,17.62138,F9
22.30325,20.36809,19.2928,18.93042,18.65725,K5
21.52896,20.65415,20.30387,20.24081,20.08838,M1
17.41039,16.34269,16.03617,15.92562,15.90221,F5
24.00171,20.18615,18.82139,18.31248,18.00534,K7
22.95253,21.59798,19.70058,18.83122,18.22613,M2
17.05334,15.84314,15.75218,15.77865,15.84604,F5
17.36045,16.11489,16.02709,16.02306,16.03064,A0
24.37047,23.08297,21.32293,19.17314,17.97051,M6
19.34769,18.45171,18.2128,18.10501,18.08626,A0
21.76419,20.65613,20.19277,20.00991,20.06322,G2
16.92844,15.74427,15.34469,15.22031,15.19253,G0
20.28358,19.02032,18.43958,18.19343,18.09437,G2
20.69373,19.73208,19.25528,19.08031,18.95755,G0
19.96014,18.91584,18.45588,18.25141,18.19058,F5
16.79396,15.30501,14.61961,14.32157,14.15562,F9
18.40326,17.47513,17.0469,16.85483,16.78158,A0
22.22405,20.83632,20.25821,20.05032,19.78076,K1
20.73573,19.92109,19.58575,19.44027,19.48631,A0
20.55884,19.28565,18.69663,18.45564,18.3371,G2
19.56204,18.68365,18.40868,18.29922,18.26184,A0
20.5643,19.71227,19.3464,19.18974,19.13883,A0
19.88305,17.90989,17.02945,16.7141,16.52343,K1
17.1695,16.03694,15.66323,15.53008,15.49646,F5
20.02083,18.80833,18.27015,18.08214,17.9964,F9
20.77545,19.21396,18.58858,18.33757,18.17528,K1
19.71836,18.7808,18.54718,18.40357,18.41509,A0
16.81729,15.69361,15.18757,14.95913,14.84539,A0
19.7942,18.66098,18.26804,18.12008,18.07234,F2
18.38649,17.15604,16.65908,16.47419,16.3891,G0
19.78448,18.14021,17.40146,17.11336,16.94824,K1
16.00167,15.0299,14.68784,14.56138,14.53553,F5
20.08368,18.62776,18.05599,17.82277,17.69216,F9
20.55638,20.22033,20.29777,20.65572,20.64301,WD
19.48837,18.2116,17.6228,17.38267,17.283,G2
17.2818,15.83844,15.22262,14.96871,14.83897,F9
19.08938,16.90644,16.03066,15.72472,15.58205,K3
18.98743,16.86722,15.98699,15.67477,15.51486,K3
21.30144,20.52002,20.04687,19.93149,19.81321,F2
17.78443,16.69542,15.63404,16.13993,15.88683,F9
19.08674,18.71086,18.98768,19.14652,19.10039,WD
20.62408,18.87525,18.24549,17.99792,17.86545,F9
20.45027,19.34796,19.05657,18.97605,18.98567,F5
20.45794,19.28153,18.74265,18.56755,18.48959,G2
20.99183,19.05258,18.27073,18.01532,17.86702,K3
20.5419,19.57527,19.22238,19.07759,19.05858,F5
16.56518,15.46096,15.45872,15.51061,15.58719,A0
22.797,20.1633,18.86658,18.3034,17.9521,K7
17.84098,18.16227,18.62999,18.99962,19.21784,B9
18.6552,17.74291,17.46732,17.38557,17.36708,F5
22.46339,20.26057,18.87932,18.09989,17.69834,M1
17.87108,16.84588,16.46976,16.31732,16.2422,F5
18.05837,16.54517,15.9736,15.77042,15.68179,F9
21.29595,19.79113,19.2403,19.03018,18.85869,F9
20.38036,18.95437,18.39606,18.15965,17.98577,F9
17.54097,16.54629,16.26087,16.14343,16.09804,F5
18.46175,17.3332,16.91418,16.72667,16.62135,F5
17.80409,16.82474,16.64992,16.61229,16.66214,A0
20.42838,18.90123,18.26765,18.0063,17.84268,F9
20.39479,19.28738,19.07442,19.0269,19.05265,F5
23.79189,22.97478,21.36368,20.33968,19.68941,M4
18.13468,16.81817,16.26465,16.03994,15.93178,F9
25.28748,22.00035,20.62417,19.98385,20.32696,M0
18.22372,17.28385,16.97726,16.85317,16.82476,F5
21.41314,18.57538,17.26408,16.7349,16.44862,K7
24.70267,23.1558,21.60462,19.40145,18.23421,M6
23.76925,20.59239,18.97519,16.95549,15.82155,M6
25.00493,21.51732,19.98443,18.03177,16.97991,M5
21.03941,19.67079,19.13962,18.92988,18.79792,F9
17.30268,16.15113,15.79692,15.66691,15.6217,F5
21.90571,19.07517,17.98406,17.63194,17.40237,K5
18.50637,17.42144,17.07818,16.95922,16.90339,G0
21.07029,19.47622,18.81644,18.55327,18.44942,F9
18.59168,17.29692,17.27748,17.3222,17.35464,A0
25.05268,22.49874,21.12442,19.03958,17.95236,M6
18.53678,17.19649,16.70722,16.51574,16.40782,F9
18.39381,17.35688,17.00337,16.85329,16.75051,F5
19.6506,18.07206,17.42242,17.14842,16.95621,K1
19.26526,17.92064,17.91194,17.9543,17.95485,A0
17.72108,16.2064,15.51286,15.19497,14.99693,F5
19.86724,20.21283,20.58001,20.9474,21.73108,B9
19.93267,18.95482,18.94147,19.0037,19.09101,A0
19.61984,18.03942,17.3141,17.01385,16.81238,F9
17.0335,16.04221,15.88712,15.85368,15.88925,A0
23.9913,22.58519,21.34522,19.35886,18.27494,M6
25.27446,21.05104,19.49967,18.78061,18.38178,M0V
18.00531,17.03455,16.81777,16.76176,16.74562,A0
23.77586,19.92487,18.4254,17.43,17.50338,M2
18.15389,17.26768,16.98059,16.86892,16.81635,F5
20.07531,18.96905,18.48643,18.3131,18.29649,G0
17.1289,16.13283,15.85181,15.76327,15.71542,F5
19.00093,17.99649,17.70663,17.59787,17.54063,F5
17.98771,17.05762,17.30202,17.49868,17.65553,A0p
20.58296,18.92365,18.20048,17.90914,17.68191,F9
17.0491,15.39091,14.79711,14.60458,14.5236,K1
19.08895,17.88307,17.40841,17.23521,17.16284,F9
18.11291,17.29349,16.95664,16.83502,16.77375,A0
16.88859,15.74056,15.71703,15.75414,15.83382,A0
19.17576,18.11675,17.66223,17.48821,17.40497,G2
18.23457,17.0074,16.51014,16.40558,16.2814,G2
25.23732,23.40313,21.65671,19.31519,17.99572,M7
19.36379,16.62526,15.30537,14.76828,14.46865,K7
20.24448,17.64702,16.45443,15.96348,15.66845,K7
20.33326,19.37291,19.16689,19.13663,19.07322,A0
17.02139,16.12613,15.83223,15.71981,15.68838,F5
21.92612,20.27739,18.24261,17.4568,16.99365,M0
20.06143,19.99813,19.98223,19.41036,19.0112,M3
23.96907,23.01976,21.37733,20.18112,19.72436,M4
20.97116,19.90774,19.55088,19.43443,19.43276,F5
20.29183,19.91769,19.85467,19.87196,20.05099,A0
20.30922,19.21426,19.33726,19.49454,19.59388,A0
18.27201,17.19983,16.74351,16.56495,16.44279,F5
19.78641,18.7091,18.73223,18.83374,18.86963,A0
21.5613,19.08882,17.70814,17.05584,16.71249,M0
24.61181,22.06088,20.51169,18.38882,17.21009,M6
19.03247,17.65042,17.1062,16.91651,16.84733,F9
18.43557,17.32311,16.83125,16.60672,16.52694,F5
25.34336,22.19065,20.30638,19.36793,18.77098,M2V
17.56252,16.60495,16.26602,16.1436,16.11692,F5
16.00943,15.36227,15.14761,15.06903,15.10411,CV
22.28555,19.9784,18.86008,18.43337,18.21602,K5
20.0735,18.81694,18.23396,18.01173,17.88438,F9
25.45554,22.1403,20.65595,17.85595,16.37539,M7
22.05926,19.09484,18.03001,17.61093,17.38923,K5
19.65689,18.61176,18.5282,18.5237,18.56011,A0
25.40895,21.66035,20.00843,18.12435,17.08936,M5
23.55721,20.59991,19.46086,18.95403,18.70289,K5
17.60813,16.37965,16.03339,15.91539,15.87205,F5
18.93017,17.61378,17.15077,16.97224,16.90433,F9
21.24094,20.37546,19.98228,19.82304,19.78154,F5
20.25733,18.78592,18.24547,18.0394,17.94552,F9
20.32108,19.44555,19.12495,19.03289,18.96498,A0
19.263,17.66962,17.06089,16.83854,16.73527,F9
18.59863,17.33894,16.86263,16.68854,16.61906,F9
20.70114,19.3004,18.63038,18.3488,18.23381,F9
18.91728,17.48948,16.91518,16.72553,16.62373,F9
21.43862,20.38703,19.97441,19.79289,19.72566,F5
19.90592,18.46835,17.83934,17.57788,17.43406,F9
20.50775,19.66621,19.31655,19.19386,19.15569,A0
21.27069,20.30582,19.93178,19.724,19.67321,CV
24.15053,23.13132,21.65646,19.52206,18.36438,M6
20.29763,19.16444,18.88082,18.80828,18.83617,F5
21.66571,20.6037,20.18871,20.02624,20.00081,G2
21.21416,20.13385,19.79779,19.67828,19.61089,F5
16.57263,15.18474,14.89756,14.82053,14.80067,A0
18.87912,17.0231,16.3163,16.09551,15.9739,K1
21.83237,20.60651,20.14259,19.94043,20.0494,F5
19.27381,18.26027,17.81272,17.65201,17.59196,F5
17.21173,15.99787,15.62828,15.49574,15.45336,F5
19.44285,18.28465,17.85338,17.67983,17.58397,F5
20.63219,18.90887,18.18718,17.92158,17.743,K1
20.59374,18.50702,17.47449,17.01795,16.7156,K5
20.06674,17.59732,16.48197,16.09966,15.87334,K5
21.447,20.72067,20.31271,20.16559,19.98052,F5
21.47952,18.83669,17.58998,16.99796,16.9312,K7
20.73303,19.89443,19.49635,19.2917,19.22906,A0
20.70419,19.68469,19.35455,19.23316,19.2214,A0
21.09662,20.07138,19.69616,19.5539,19.46588,F5
21.79268,20.69702,20.36452,20.24668,20.2052,CV
20.75946,19.82187,19.43103,19.30845,19.3392,F5
21.57599,20.62923,20.26154,20.08605,20.28174,F2
20.53964,19.43382,19.20063,19.13373,19.15396,A0
21.1094,20.08334,19.72617,19.61948,19.61981,F5
21.75802,20.66317,20.28827,20.16081,20.10735,F5
20.57723,19.55014,19.15895,19.05127,18.94692,F5
21.19752,20.49079,20.19909,20.03527,20.16805,T2
20.63717,19.72461,19.40056,19.27583,19.26516,F5
21.68811,20.57542,20.23469,20.08412,19.83749,F5
21.10931,19.92869,20.10587,20.28441,20.36991,A0
18.34209,16.97574,16.46559,16.29081,16.21716,F9
20.28905,18.97489,18.35466,18.10456,17.97435,F9
19.56636,18.28594,17.77456,17.59153,17.50318,G2
20.2384,19.23857,18.95107,18.87833,18.84174,A0
19.28137,18.29431,18.06805,17.94214,17.91418,F5
21.745,20.66796,20.38148,20.20368,20.22789,F5
18.9148,17.54707,17.03967,16.84967,16.73664,F9
20.22508,18.62579,17.96041,17.70656,17.56676,K1
18.52737,17.16758,16.64231,16.42159,16.32129,F9
19.10604,17.96983,17.56266,17.38851,17.20457,F5
21.59763,20.60208,20.2303,20.07954,19.95566,F5
20.24582,19.09744,18.69252,18.51337,18.47544,F5
20.03828,19.02585,18.64225,18.504,18.5004,A0
22.46603,19.84817,18.26129,17.20838,16.62121,M2
19.25525,18.79354,18.85059,18.956,19.16379,WD
18.61854,18.18305,18.167,18.23242,18.36195,WD
25.12344,21.81718,20.4656,18.91876,18.09548,M4
19.62732,18.33663,17.815,17.62959,17.54183,F9
20.88064,19.96701,19.62323,19.51309,19.39062,A0
20.28567,18.68422,18.01287,17.75784,17.59416,F9
19.29385,18.91476,19.11588,19.27577,19.50259,WD
16.03325,14.74365,14.63472,14.65266,14.68981,A0
16.11415,15.00467,14.60213,14.4572,14.41236,F5
18.64749,17.55871,17.24352,17.13302,17.09967,F5
20.52838,18.42663,17.57263,17.29456,17.15104,K3
20.91656,18.25495,17.00533,16.5231,16.26142,K7
20.13684,18.21437,17.3873,17.06022,16.87533,K3
21.30888,18.77166,17.2754,15.97043,15.32018,M3
16.77063,15.60685,15.32223,15.23894,15.22854,F5
19.64541,17.93169,17.30207,17.08201,17.49104,F9
16.16073,14.90464,14.96609,15.06112,15.13285,A0
21.24383,18.45935,17.11467,16.5637,16.25926,K7
19.17012,18.08323,17.89143,17.81687,17.8122,A0
21.64163,20.48809,20.06191,19.91185,19.85769,F5
19.72114,18.4032,17.88323,17.69134,17.60026,F9
18.04103,16.87918,16.58147,16.48956,16.45503,F5
20.08051,17.43415,16.13993,15.63972,15.35144,K7
21.73099,19.09527,17.87361,17.36616,17.0636,K5
19.46272,17.88715,17.24864,17.01345,16.91379,F9
19.69627,18.63473,18.22487,18.05145,18.00214,G0
17.71354,16.64526,16.23081,16.08458,16.01851,F5
18.94242,17.58718,16.97202,16.72442,16.60038,F9
21.8849,20.25942,19.66469,19.40769,19.2713,F9
21.74732,19.11293,17.90096,17.45037,17.19386,K5
21.54292,18.81314,17.35981,16.03295,15.3442,M3
18.32919,17.12954,16.67648,16.49291,16.43162,F9
23.45124,21.90437,20.29413,18.95208,18.18645,M4
22.78545,20.57491,19.26825,18.75506,18.43494,K7
20.69722,19.32437,18.71771,18.4799,18.34151,F9
20.85527,19.47117,19.15902,19.00203,18.91229,A0
20.17526,18.92563,18.43986,18.2295,18.1299,F5
18.62113,17.5493,17.14526,16.97583,16.90949,F5
24.00526,21.50415,19.94114,19.00252,18.47855,M1
18.44119,17.23051,16.75237,16.56037,16.48506,G2
17.96891,16.80603,16.43151,16.27375,16.22829,F2
21.44409,19.36316,18.31313,17.84463,17.53387,K1
20.47237,19.47426,19.15753,19.00756,18.94438,F5
17.84491,16.39854,15.77937,15.56113,15.45525,F9
17.36415,15.89817,15.32385,15.14672,15.06375,F9
19.01717,17.40598,16.80243,16.59966,16.50123,F9
19.90858,18.43144,17.82833,17.67461,17.59539,F9
19.44441,18.05766,17.4868,17.2787,17.21424,F9
17.87416,16.39743,15.79051,15.55712,15.44574,F9
16.65066,15.45292,14.99486,14.82479,14.75841,G0
19.62467,18.33671,17.86032,17.64788,17.56313,F9
16.62933,15.26399,14.81278,14.67522,14.63541,F9
16.99008,15.99789,15.66863,15.50899,15.48369,F5
21.95926,19.02588,17.5221,16.25716,15.57084,M3
23.20278,19.67487,18.47439,18.03951,17.80176,K5
20.43496,18.82996,18.22089,17.98654,17.89412,F9
19.1949,17.98511,17.4687,17.23521,17.14178,F2
19.14251,17.6846,17.11952,16.90256,16.79992,F9
19.87146,18.61641,18.05095,17.85034,17.79601,F9
20.33622,18.55361,17.8784,17.67315,17.57561,K1
16.54873,15.10851,14.586,14.38782,14.28869,F9
20.69426,19.26416,18.61149,18.35668,18.20771,G0
20.60499,19.1569,18.44358,18.21614,18.0533,F9
20.18269,18.94083,18.39259,18.14816,18.05484,F9
19.7503,18.52689,18.47595,18.56424,18.54519,A0
22.33575,20.1804,19.08933,18.63484,18.41253,K5
21.27845,19.44298,18.79996,18.54966,18.43795,K1
21.91242,19.89339,19.00517,18.65586,18.45671,K3
19.7506,18.85808,18.46112,18.31143,18.24212,F5
20.87345,19.85247,19.41051,19.25618,19.1655,F5
21.05153,19.88642,19.35697,19.16238,18.99513,F2
17.50999,16.08875,15.54321,15.34574,15.27064,F9
21.0183,19.06863,18.3179,18.13507,17.97284,K1
18.73983,17.40456,16.86118,16.64398,16.5562,F9
19.73785,17.94211,17.18012,16.90906,16.76079,K1
17.53622,16.24091,16.44425,16.59244,16.66977,A0
16.18928,14.6473,14.45105,14.40428,14.36709,A0
18.74514,17.08966,16.38133,16.07682,15.9171,F9
18.57022,17.54069,17.50046,17.51178,17.56792,A0
19.61582,17.30873,16.29714,15.92805,15.75127,K5
19.904,18.34202,17.64896,17.4193,17.27766,F9
16.3552,15.08342,14.67044,14.54188,14.50723,G2
20.57689,19.53985,19.14019,19.00431,18.86603,A0
21.86721,20.84936,20.35158,20.11332,20.07302,F5
20.6766,19.77034,19.38891,19.2335,19.13565,B6
21.47148,20.3014,19.83128,19.63771,19.58213,F5
22.55477,21.19271,20.54709,20.2262,20.15881,K1
21.96634,20.79902,20.47306,20.26053,20.35744,A0
21.44005,20.44166,20.02717,19.86022,19.71704,F5
21.6318,20.09501,19.50953,19.28139,19.15197,F9
21.18783,20.07596,19.65644,19.45532,19.29151,F5
18.33761,17.1849,16.91767,16.8616,16.8694,F5
20.46484,19.07311,18.45524,18.20271,18.03325,F5
24.26548,21.09723,19.60935,18.85887,18.43497,M0
19.58683,18.55687,18.23899,18.07514,18.00814,A0
21.66871,20.5686,20.23476,20.12305,19.99086,F5
16.42253,15.18388,14.84929,14.7577,14.76698,F5
19.06104,17.76111,17.65865,17.64996,17.6275,A0
23.94072,22.62406,21.02573,19.46361,18.62553,M5
23.98108,21.39977,20.12367,19.48101,19.13818,M0
24.36701,23.75119,21.29048,19.9572,19.42718,M4
23.07332,19.81812,18.37826,16.99684,16.29062,M4
21.8567,19.51931,18.10439,17.4326,17.02638,M0
22.05109,19.69748,18.17389,17.31655,16.83156,M1
17.9149,16.86331,16.51325,16.39945,16.38302,F5
22.20452,20.05581,19.15913,18.26528,17.43791,M1
23.0069,19.94586,19.46838,19.50067,19.68715,K3
19.32342,18.39484,17.99785,17.81912,17.7719,F5
22.46072,19.88555,18.59099,18.08432,17.77569,K7
25.82475,22.71746,21.28243,19.32679,18.3595,M5
17.83955,16.95425,16.68212,16.58544,16.57239,F5
17.81442,16.88826,16.56074,16.46086,16.43187,F5
16.87266,15.20334,14.62289,14.46695,14.40337,F9
19.8458,18.82637,18.48421,18.36019,18.37196,F5
20.68679,19.41234,18.84251,18.60622,18.47687,G2
17.74378,16.48614,16.03681,15.86716,15.81014,G2
19.04272,17.90866,17.85875,17.89319,17.91712,A0
24.03662,21.38726,19.92655,17.65457,16.50482,M6
23.20077,20.7087,19.35555,18.67534,18.34059,M0
17.91176,16.56121,16.28467,16.07368,16.09699,F9
18.43931,17.31931,16.9543,16.84112,16.80745,F2
21.61936,20.09151,19.28085,18.96785,18.8151,K3
18.69349,17.53426,17.10061,16.95883,16.89216,G2
21.76318,19.33102,17.95451,17.46602,17.09058,K7
25.00913,23.21098,21.54775,19.45758,18.31939,M6
23.60531,22.09166,20.52206,18.39765,17.22396,M6
18.44646,17.30032,17.42736,17.5666,17.6421,A0
22.37962,22.2084,20.60466,18.63937,17.54582,M6
20.81008,18.47458,17.2368,16.78868,16.66782,K7
23.41052,21.52611,19.42048,18.52148,17.78225,M0
21.72958,19.06179,17.53159,17.11928,16.89559,Carbon_lines
19.90638,18.72066,18.67801,18.67849,18.71007,A0
19.38555,19.03984,19.33255,19.57221,19.93217,WD
