#Table1
u,g,r,i,z,subClass
17.33821,16.46024,16.12166,15.98091,15.91745,F5
22.73618,20.55107,19.75962,19.38978,19.36293,K3
19.80165,18.36304,17.79749,17.58822,17.49803,F9
21.32527,18.55549,17.05055,15.94051,15.32059,M2
21.26916,18.58825,17.27467,16.7101,16.35935,K7
16.97938,15.72884,15.30975,15.16066,15.09006,G2
17.07676,16.15877,15.8851,15.78398,15.76488,A0
19.0542,18.63599,18.71338,18.80571,19.01351,WD
22.389,20.46539,19.10337,17.86459,17.16123,M3
23.7483,23.14461,21.29718,19.28834,18.07647,M6
20.30046,19.23031,19.00112,18.93873,18.89078,F5
19.71707,18.79633,18.45882,18.35696,18.37925,F5
20.42618,19.29908,19.08967,18.99852,19.04982,F5
19.97272,19.03711,18.81439,18.72658,18.72055,A0
20.34248,17.43556,16.11151,15.37459,15.30766,M0
25.91229,23.40959,21.15637,19.98078,19.47403,M3
17.10903,15.93118,15.61664,15.50674,15.51898,F2
20.35695,19.14795,18.85336,18.72693,18.70763,F2
19.49768,18.25618,17.69479,17.52492,17.42979,F2
23.04619,21.51962,19.95465,18.55582,17.80332,M4
19.10571,17.99995,17.61725,17.45682,17.37882,G2
20.56235,19.30346,18.21675,17.56589,17.17389,M0
19.5399,18.37966,18.34973,18.36988,18.47577,A0
22.83239,19.8625,18.57524,18.10509,17.82296,K7
21.26873,18.56951,17.19393,16.47103,15.86141,M1
23.41646,21.1348,19.68672,18.51976,17.68885,M3
24.1344,22.35971,20.76061,18.82571,17.7085,M6
21.56082,19.54042,18.79585,18.51405,18.30775,K3
20.66461,18.16256,16.76606,16.04502,15.65626,M0
19.7982,19.47152,19.74677,19.96352,20.26813,WD
25.7867,22.36498,20.78982,18.94668,17.86037,M5
18.08218,16.94985,16.55236,16.40121,16.37466,F2
24.31224,23.08723,21.46979,19.36049,18.24516,M6
22.79573,21.04181,20.17394,19.87329,19.45667,K3
24.54935,23.84476,22.3642,19.99123,18.53946,M7
20.59073,18.11048,16.89651,16.38794,16.12667,K7
24.07334,22.7964,21.64676,20.19498,19.71625,M3
18.73426,17.59169,17.24338,17.12212,17.09734,F2
17.71656,16.58736,16.27178,16.1654,16.13942,F5
18.57044,17.40246,17.07718,16.96295,16.95788,F2
19.70649,18.57983,18.08335,17.89981,17.79088,F9
18.19213,16.77225,16.1551,15.90652,15.86026,F9
20.90838,18.3312,16.86724,15.84525,15.16806,M2
20.91591,18.5887,17.35534,16.89996,16.66133,K7
24.21332,21.35824,19.9383,19.30006,18.92324,M0
25.72869,21.17586,20.35872,20.11915,20.01723,K3
18.0499,16.84904,16.49814,16.38943,16.37228,F2
19.05139,18.1304,17.84228,17.72794,17.66234,A0
22.43743,21.29483,20.52231,20.19258,20.01283,F9
24.38091,22.26655,20.83797,19.27651,18.83018,M4
23.95851,22.68615,21.10135,19.11818,18.06082,M6
20.62416,19.67009,19.36558,19.2516,19.20062,F5
19.37878,18.31947,18.02037,17.92575,17.89872,F5
21.00212,19.89794,19.4695,19.30134,19.26725,F5
20.69759,19.74618,19.41149,19.3017,19.172,F5
19.14116,18.68711,18.6368,18.70727,18.8431,WD
17.49527,16.47845,16.18669,16.05697,16.05513,F5
18.02727,16.93596,16.57069,16.41459,16.36337,F2
19.81145,18.94052,18.69732,18.76222,18.52802,A0
19.2566,18.02425,17.45504,17.20719,17.30427,F9
20.26871,17.76012,16.56023,16.12751,15.86296,K5
16.9952,16.00673,15.6291,15.48872,15.45047,F5
20.04827,18.88078,18.88438,18.97717,19.01064,A0
25.02511,23.17867,22.02367,20.47908,19.65237,M3
19.30199,17.72703,17.18173,17.13986,16.91376,F9
21.64208,19.06113,17.67692,16.99857,16.64365,M0
19.19826,16.90952,15.8544,15.31355,15.19204,K5
16.62878,15.6966,15.40102,15.29953,15.27093,F5
21.52084,18.88723,17.51336,16.75298,16.33533,M0
21.74847,19.87126,17.88905,17.15865,16.7671,M0
24.41624,22.21217,20.43791,18.43943,17.339,M6
24.1456,22.95832,21.40984,19.29239,18.09303,M6
22.60593,20.14173,18.68759,17.40528,16.70673,M3
18.67004,16.71402,15.95271,15.67462,15.5546,K3
17.77047,16.05451,15.43242,15.23,15.15585,K1
18.99761,19.40206,19.93787,20.21647,20.46397,O
22.72784,20.14917,18.72789,17.63863,17.06355,M3
19.21601,17.14314,16.35155,16.06108,15.93579,K3
20.50962,18.4132,17.57917,17.27966,17.13285,K3
22.77368,20.45789,19.08364,18.17441,17.69438,M1
21.24706,18.77068,17.40467,16.79004,16.45942,K7
20.4495,19.38735,19.31709,19.34527,19.42343,A0
21.35822,18.86077,17.44589,16.20515,15.57263,M3
21.32606,18.80651,17.40304,16.52236,16.02436,M1
24.72001,21.66448,20.21644,19.0773,18.46394,M4
16.15511,16.2617,16.55718,16.80458,17.13298,OB
18.83636,17.82393,18.03651,18.24328,18.36189,A0
22.81527,20.40119,18.98024,18.16252,17.75176,M1
19.76585,19.2092,18.95082,18.9057,18.88404,L9
20.16179,19.08054,19.0452,19.09152,19.22693,A0
25.26975,23.18309,21.74661,20.28983,19.4548,M4
22.46195,21.20057,20.27201,19.81881,19.7861,K1
23.57982,22.2652,20.87674,19.37106,18.50721,M6
22.29229,21.1245,20.03991,19.26814,18.79761,M2
24.10986,21.68334,20.31706,19.07312,18.44682,M3
22.31686,19.84879,18.90032,18.54763,18.36547,K5
23.52649,21.38089,19.62751,18.44226,17.71521,M2
23.67899,20.92558,19.3268,17.16055,16.01185,M6
18.68573,17.51729,17.0663,16.90447,16.80814,F5
20.23684,18.5981,17.94074,17.73451,17.63514,F9
20.25521,18.43323,17.70453,17.42554,17.27649,K1
25.54708,22.45517,20.53041,18.61359,17.5514,M6
20.14145,18.57719,17.94679,17.71983,17.54657,F9
18.3737,16.60594,15.91089,15.66191,15.53036,K1
20.47054,19.02727,18.45382,18.25242,18.12387,F9
20.60873,18.8882,18.25618,18.00465,17.85004,F9
18.03735,15.90958,15.5323,15.38198,15.35673,F2
18.39043,17.20318,16.76602,16.60179,16.51809,G0
18.17219,17.0463,16.71205,16.57834,16.56321,F5
20.60545,19.52387,19.04621,18.88322,18.80177,G2
20.21541,18.63256,18.01703,17.76302,17.64633,F9
18.8378,17.68094,17.23098,17.08146,17.06059,G2
19.40464,18.45302,18.03692,17.8643,17.76654,F5
19.18631,17.97258,17.5723,17.39458,17.38763,G2
17.62313,16.46035,16.08562,15.95374,15.91011,G2
22.89825,20.69156,19.15309,18.43404,18.07825,M0
18.7098,17.32742,16.80781,16.60267,16.51198,F9
22.9874,20.36772,18.89781,17.92281,17.40422,M2
24.54224,23.56023,21.7671,20.09694,19.60747,M6
18.46184,17.26644,16.8431,16.68394,16.60853,G2
19.22047,17.67797,17.08016,16.87377,16.74508,F9
21.29453,19.57714,18.91587,18.65178,18.45507,K1
15.02865,14.97834,15.21483,15.31398,15.40187,A0p
20.43732,19.55703,19.25715,19.10137,19.13644,F5
20.5012,18.86824,18.1339,17.82868,17.72336,K1
18.25044,17.29387,17.00321,16.88503,16.87229,A0
24.70214,23.72402,22.44192,19.46651,17.84558,M8
20.37388,17.74486,16.33508,14.89708,14.14378,M4
24.18117,20.81564,20.06761,19.74313,19.68154,K3
16.7202,15.55995,15.27902,15.13935,15.19291,F5
18.8046,17.74559,17.28162,17.09388,16.99397,G2
18.94839,17.65764,17.20581,17.10778,16.98168,F9
18.18317,17.08253,16.81717,16.77757,16.71337,F5
19.35353,17.92208,17.36203,17.13844,17.02494,F9
17.35672,15.97983,15.49812,15.30972,15.26763,F9
19.75438,18.33828,17.78555,17.59442,17.50209,F9
18.56241,18.14025,18.28375,18.39316,18.61164,WD
23.60288,21.88881,20.14716,19.32611,18.9185,M1
20.39788,18.58021,17.8078,17.51542,17.33672,K3
22.89827,19.98915,18.54807,17.8806,17.29082,M0
21.56369,19.4077,18.29867,17.9238,17.47848,K7
20.06705,19.02285,18.71432,18.77344,18.57459,F5
20.34133,19.40719,19.27695,19.24639,19.26926,A0
20.17538,18.52633,17.92534,17.8562,17.62626,F9
20.41938,18.15992,17.26966,17.06625,16.79478,K3
21.86599,19.96005,19.11661,18.8065,18.64274,K3
20.50823,18.95835,18.3727,18.13235,18.08513,F9
18.65295,17.64314,17.25187,17.08046,16.99556,F5
19.87674,18.83496,18.88344,18.92944,19.00552,A0
18.62196,17.40156,16.91579,16.73705,16.66047,F9
22.52853,19.69902,18.36246,17.85311,17.53961,K7
20.20772,18.72094,18.17105,18.07672,17.91269,F9
21.21172,19.11003,18.20362,17.95767,17.63523,K3
21.79715,19.71604,18.61231,18.3174,18.02186,K5
19.20158,17.281,16.56201,16.29715,16.16059,K1
20.29879,18.06457,16.99376,16.63162,16.39013,K5
21.00403,18.3976,17.26337,16.87232,16.64287,K5
21.18483,18.91791,17.95851,17.63252,17.41799,K3
20.71612,19.69155,19.31788,19.2577,19.1797,F5
21.85861,19.31946,18.15439,17.67132,17.43328,K7
20.52023,19.5295,19.13174,18.94267,18.87161,F5
19.89106,18.63175,18.10891,17.88308,17.77922,F9
24.72004,22.36241,20.79742,18.84923,17.67663,M6
21.40038,18.78682,17.40096,16.8323,16.74593,K7
22.88195,20.40639,19.03442,18.53813,18.19677,K7
24.26876,20.78424,19.32675,18.6616,18.2697,M0
19.97782,18.76274,18.31129,18.14237,18.10165,G2
19.33568,18.33346,17.96162,17.84357,17.79108,F5
20.40026,19.29802,18.82891,18.65412,18.55295,G2
18.22297,16.6367,16.02542,15.81735,15.7155,F9
19.02776,18.04565,17.72164,17.58254,17.5328,F5
20.21113,19.31077,18.97806,18.83074,18.70497,F5
17.57157,16.34497,15.89814,15.72891,15.65335,G0
18.70722,17.48203,17.10895,16.98282,16.92962,G0
19.25688,18.23122,17.9073,17.7812,17.70738,F5
20.80387,19.67199,19.27427,19.06999,19.05895,F2
20.52855,19.43775,19.04622,18.91214,18.83916,F2
19.68919,17.81203,17.09168,16.8354,16.66563,K1
19.85943,18.86258,18.55698,18.45418,18.40384,F5
19.26786,18.01783,17.51947,17.34944,17.25087,F9
23.35323,21.10391,19.82124,19.11475,18.89373,M0
23.53344,22.69736,21.00278,19.2891,18.25507,M5
20.42078,20.19728,20.50752,20.58492,21.04442,WD
16.31122,15.2399,15.01021,14.93518,14.95713,F5
20.85769,19.72332,19.5972,19.59232,19.62297,A0
23.07236,22.0691,20.56145,18.57169,17.45345,M6
18.46928,18.5123,18.82048,19.07179,19.26048,OB
20.17248,19.71749,19.63219,19.60198,19.72872,B6
19.80275,19.5896,19.89688,20.11265,20.60862,WD
23.02579,21.38566,19.76233,17.87314,16.84777,M5
18.4018,17.21021,17.16895,17.19182,17.21174,A0
23.72212,22.64138,21.23541,19.37447,18.43373,M5
20.32813,20.17889,20.45749,20.76217,21.4069,WD
19.32697,17.85832,17.31324,17.13439,17.06575,F9
23.92335,24.44339,22.21729,19.69848,18.2552,M7
18.08229,17.15874,16.9059,16.81375,16.79935,A0
19.12852,19.26591,19.51488,19.76213,19.85235,OB
23.87096,20.30996,18.90525,17.72959,17.07497,M3
17.63847,16.73745,16.53896,16.46571,16.46193,A0
18.82122,17.82635,17.50304,17.3713,17.36545,F5
19.96949,20.03741,20.44971,20.79586,21.61419,WD
18.19483,17.21044,16.92705,16.83508,16.82165,F5
22.92875,20.36712,19.35047,19.04122,18.85978,K5
23.80904,22.9763,21.48734,19.41178,18.17333,M7
18.80222,18.46015,18.68012,18.918,19.11892,WD
25.12284,21.215,19.65439,17.84495,16.80671,M5
23.38263,22.26762,20.78303,18.96038,17.96271,M5
25.30196,23.24425,21.52098,19.39717,18.16255,M6
21.16633,18.75253,17.5811,17.7122,16.85811,K7
20.36018,18.05008,16.48777,15.73206,15.31553,M0
24.25838,23.09311,20.79468,19.7315,19.00344,M2
17.70113,16.51904,16.09324,15.93153,15.86612,G2
20.62469,19.61698,19.29029,19.15062,19.0204,F5
17.79378,16.56574,16.2965,16.19206,16.13767,F5
25.44361,21.77501,20.06491,18.69448,17.93908,M4
23.63,20.24794,19.48289,19.17434,19.00873,K3
18.50083,17.57171,17.25476,17.14979,17.11221,F5
24.11206,21.12882,20.43324,20.1988,20.11501,G5
25.4338,21.15397,20.13657,19.81462,19.38535,K5
17.65794,16.57822,16.20777,16.07531,16.04073,F5
20.48605,18.46763,17.3406,16.90129,16.93196,K5
23.78982,21.7768,20.1593,18.12542,17.0062,M6
18.0918,16.98924,16.89863,16.85756,16.92009,A0
22.96272,19.96234,18.48123,17.29059,16.63276,M3
22.77749,20.13985,18.83802,18.10993,17.69087,M0
21.67187,19.24956,18.2793,17.90938,17.68708,K5
24.20934,22.76784,21.24747,19.28794,18.26503,M6
21.34131,19.1558,17.97933,17.40462,17.14118,K7
23.54165,24.24367,21.93815,20.16493,19.06129,M6
23.91194,22.07551,20.67634,18.6826,17.66265,M5
24.11164,21.99123,20.48818,18.65053,17.62972,M5
19.4565,18.2497,17.6911,17.45554,17.38032,F9
17.35064,16.17836,16.11403,16.12609,16.15387,A0
21.12156,18.34469,16.86344,16.01956,15.53575,M1
20.23622,18.9881,18.56846,18.51887,18.38916,F9
19.62493,18.4322,17.97939,17.81543,17.78959,F9
22.75739,22.11121,20.40251,18.76776,17.83923,M5
19.55265,17.88927,17.27985,17.10474,17.07417,F9
19.51195,18.57337,18.55963,18.57848,18.62096,A0
18.72363,17.76943,17.40662,17.27142,17.23452,F5
25.18586,22.4053,20.69097,20.09143,19.75888,M0V
17.84907,16.82198,16.39037,16.21429,16.13607,F5
17.15877,16.01144,15.60932,15.4518,15.40017,G0
16.79451,15.67807,15.29638,15.07897,15.11382,G0
16.82494,15.75836,15.67842,15.68156,15.73978,A0
24.3458,23.92921,21.79172,20.29346,19.85368,M1
20.9149,19.28236,18.61681,18.37942,18.16594,K3
24.20745,21.25438,20.19764,19.8467,19.93888,K5
20.50952,19.95287,19.86596,19.93798,20.0456,WD
23.09728,21.37587,20.28765,19.95725,20.05202,K5
24.68083,22.72623,20.99457,19.75755,19.24442,M2
23.34957,19.79103,18.3179,17.5084,17.10491,M1
21.99511,18.85311,17.40749,16.58901,16.15813,M1
23.01755,19.90808,18.4741,17.74161,17.37832,M0
21.67977,19.14942,18.02728,17.56011,17.33874,K5
23.326,20.40854,19.13187,18.52209,18.18207,K7
19.68304,18.53193,18.19613,18.03727,17.99729,F5
19.17323,17.90134,17.43769,17.26617,17.21146,F9
23.26846,20.86938,20.15213,19.82796,19.84434,K1
18.13579,17.07358,16.74068,16.5724,16.47673,F5
19.64832,18.44886,18.47948,18.57276,18.66516,A0
19.33739,17.7125,17.11874,16.91513,16.86631,F9
23.76062,21.35749,20.11157,19.55735,19.75009,K7
17.69655,16.80013,16.6004,16.53305,16.5284,A0
23.94309,23.14527,20.91756,20.06585,19.56493,M2
23.51485,21.13075,19.59385,17.69647,16.61492,M5
24.47151,22.53087,21.10225,19.04918,17.88532,M6
20.2962,17.78389,16.55508,16.09192,15.83727,K7
23.36497,22.45823,20.86913,18.98992,17.93023,M5
22.6646,19.94912,18.6872,18.26126,17.93573,K7
18.67122,17.54468,17.17629,17.03333,16.98841,F2
17.94691,16.77427,16.38699,16.2661,16.21778,F2
17.73227,16.31873,15.85852,15.70785,15.67143,F9
20.28675,18.83814,18.33949,18.18332,18.11105,F9
20.42862,18.93876,18.3732,18.20241,18.14209,F9
21.93615,19.61568,18.64734,18.24393,18.07507,K5
23.78958,21.45247,20.034,19.02177,18.34186,M3
24.17412,20.97566,19.52611,18.82853,18.43046,M0
23.51866,22.42167,20.77352,19.7737,19.03661,M2V
24.3736,21.20229,19.85518,19.34437,18.99265,K7
17.87897,16.7405,16.62666,16.61771,16.64115,A0
25.76267,21.29441,19.72334,17.76027,16.61687,M6
22.46853,19.89923,18.53979,16.99816,16.17678,M4
24.93769,22.15051,20.44821,18.23749,17.0341,M6
24.72043,20.61286,19.83284,19.57361,19.46202,K3
21.63214,19.47486,18.02764,16.75314,16.07324,M3
18.26862,16.30797,15.52913,15.26081,15.14015,K3
18.25887,17.17856,17.21041,17.29498,17.36542,A0
23.98955,21.30312,19.59181,18.5698,18.00885,M2
22.81349,20.87325,19.44312,18.4584,17.9794,M2
23.6474,20.55222,19.707,19.35423,19.14536,K3
24.23434,23.63574,21.45185,20.18301,19.63233,M5
20.21419,19.08609,18.70677,18.56091,18.45645,G0
19.044,18.13126,17.86203,17.74098,17.71137,F5
22.42898,20.78615,20.09573,19.86951,19.84307,K1
18.23315,17.25394,17.09503,17.05307,17.06298,A0
18.56001,17.48692,17.25082,17.20205,17.17155,F5
21.34561,18.707,17.54482,17.06586,16.79207,K5
23.51379,20.85996,20.20007,19.92737,19.78213,K3
22.62482,20.62783,19.34574,18.80965,18.53193,K7
23.17098,20.49451,19.23751,18.75819,18.39814,K7
17.91644,16.94423,16.58447,16.47808,16.42525,F5
18.51718,17.28199,16.82457,16.68285,16.68245,F9
23.92596,20.73569,20.10172,19.78423,19.58307,K3
24.59801,21.34061,20.49822,20.16724,20.20071,K5
25.49865,21.52874,20.00983,17.82234,16.65395,M6
20.36869,19.5653,19.23357,18.99161,19.32663,G2
19.52651,19.25443,19.56138,19.77688,19.95232,WD
23.53097,22.03702,20.35736,18.29222,17.16219,M6
25.32618,21.04264,20.1619,19.91331,19.7906,K3
20.39933,19.30469,19.01133,18.92411,18.89443,F5
23.60108,20.01817,18.64519,17.97186,17.6414,M0
23.93535,21.74545,20.11187,18.57572,17.73982,M4
18.45554,16.634,15.97799,15.75277,15.65517,K1
18.80649,17.58675,17.70164,17.84114,17.99628,A0
23.7103,21.4405,19.78486,18.74023,18.13218,M1
24.15955,20.07697,19.05362,18.71529,18.54836,K5
17.95576,16.89971,16.51359,16.37698,16.37084,F5
17.35714,16.17041,16.00839,15.96774,15.98751,A0
20.17338,19.77912,19.99477,20.23526,20.47658,WD
19.39158,19.73706,20.21126,20.75875,20.86558,L5.5
19.17764,17.37239,16.7037,16.49643,16.3966,K1
18.43239,17.15071,17.03522,17.05344,17.10876,A0
23.70925,21.23437,19.48119,18.70058,18.25284,M0V
24.1671,22.46314,21.03348,19.95086,19.37727,M3
22.21181,20.4765,18.82161,17.51272,16.82394,M3
22.04315,19.26164,17.78413,16.77652,16.18628,M1
19.02585,18.11727,17.80651,17.66225,17.54215,A0
18.80042,18.75799,19.01897,19.23481,19.41763,WD
21.28988,18.50683,17.07453,15.59058,14.76091,M4
19.09086,17.49261,16.83718,16.59464,16.45383,K1
17.06773,15.55936,15.70935,15.83792,15.90386,A0
20.26527,17.98035,17.05538,16.70922,16.553,K3
19.79402,17.77814,17.02012,16.75531,16.5904,K3
19.24826,17.99687,17.52716,17.35252,17.27031,F9
21.10387,18.40482,17.07561,16.52398,16.22585,K7
19.20827,17.9255,17.43557,17.26277,17.24847,F9
17.91154,17.47932,17.42447,17.44197,17.52337,WD
19.86857,17.73203,16.8285,16.49402,16.32417,K3
23.21765,22.59185,20.54392,18.89964,17.62757,M7
20.67206,18.09361,16.71934,15.87553,15.40071,M1
20.3873,18.2132,17.34778,17.01571,16.83683,K3
23.04935,21.35079,20.68702,20.42931,19.87418,K5
22.60267,21.37208,21.07676,20.889,20.90921,T2
18.9269,17.64645,17.62584,17.66534,17.74384,A0
17.35116,16.32268,16.22173,16.22286,16.26187,A0
25.22837,22.35192,20.70882,18.86374,17.82179,M5
19.13682,16.82666,15.97725,15.69358,15.55088,K3
25.20233,23.59142,21.4911,18.97411,17.55604,M7
17.53555,16.53348,16.17365,16.04921,16.0006,F5
18.33522,17.22179,16.77437,16.59416,16.51886,F2
19.41742,17.93974,17.38441,17.17412,17.08651,F9
21.83906,19.00991,17.56846,16.85217,16.46674,M0
21.7009,18.91076,17.51184,16.91063,16.54782,K7
20.69438,20.15248,20.29043,20.39089,20.32259,WD
21.46967,18.71915,17.2853,16.14409,15.53525,M3
19.38097,18.10383,17.57113,17.3606,17.24612,G0
18.96789,17.38315,16.79314,16.60086,16.52893,F9
18.43229,17.14683,16.69492,16.557,16.52329,F9
21.21044,18.47524,17.10579,16.46448,16.1004,M0
21.38035,18.65873,17.3411,16.79609,16.49631,K7
21.07518,18.33008,16.89838,16.1527,15.73318,M0
21.07948,18.56129,17.45911,17.0862,16.87824,K5
19.06264,17.33785,16.6961,16.49214,16.39233,F9
23.69808,21.52875,20.72211,20.38236,19.81562,G5
20.76723,18.20723,16.94418,16.4252,16.13132,K7
20.97885,18.37052,17.20697,16.76555,16.49043,K5
18.6304,17.44948,17.03504,16.89333,16.83706,G0
18.33367,17.33585,17.08774,17.00166,16.96599,A0
18.98647,17.77657,17.49191,17.37541,17.35858,A0p
21.73253,18.88508,17.48131,16.62441,16.19858,M1
20.55385,18.12926,17.08992,16.70879,16.51018,K5
20.65563,18.32324,17.31294,16.97883,16.78691,K5
21.60756,19.03216,17.60877,16.81363,16.34401,M1
18.94308,17.8752,17.45326,17.27192,17.20827,F5
21.46496,19.81634,18.96957,18.38681,17.95655,M0
24.14815,21.49998,20.06937,18.99234,18.3564,M3
24.6346,18.16501,17.86781,17.39421,16.90682,K3
20.77396,18.20395,17.02215,16.53583,16.24751,K7
19.52566,17.49581,16.65989,16.3326,16.13819,K3
20.08105,18.28409,17.54534,17.28441,17.11224,F9
18.72048,17.65905,17.22407,17.05397,16.95918,G0
20.87823,18.29107,16.99981,16.24553,15.81107,M1
19.30554,17.54408,16.8663,16.60973,16.46262,K1
20.69914,18.15743,16.83062,15.69578,15.11064,M3
20.97494,18.49059,17.49006,17.14007,16.93962,K5
19.34397,17.65695,17.0112,16.78912,16.65246,F9
20.78092,18.14401,16.91641,16.40217,16.08407,K7
19.77052,18.21278,17.54482,17.26456,17.08864,F9
18.15464,17.22515,16.94406,16.83613,16.80769,F5
19.96314,17.94697,17.14953,16.7953,16.60467,F9
20.61001,18.31798,17.40491,17.02571,16.81109,K5
20.01981,18.0183,17.20117,16.91742,16.78316,K3
20.98154,18.57248,17.46378,16.99422,16.7023,K5
21.54814,18.61547,17.1629,16.21461,15.6763,M1
15.53415,15.83475,16.27024,16.5947,16.88087,B9
19.50254,18.48431,18.15329,17.9718,17.9371,F5
19.74827,18.13244,17.56746,17.50248,17.28932,K1
21.04684,18.51968,17.0987,16.18994,15.70653,M1
21.68083,18.91374,17.52194,16.74268,16.34652,M0
17.79974,16.86423,16.60827,16.49229,16.47397,A0
18.05745,17.08949,16.74466,16.63244,16.60402,F5
18.30893,17.32697,17.02818,16.91028,16.87236,F5
24.51368,22.42308,21.05142,18.6857,17.43332,M7
17.05742,16.15191,15.88507,15.78736,15.77109,A0
24.16214,21.99263,20.56925,19.68788,19.37082,M1
20.92143,18.84039,18.09286,17.81392,17.66393,K1
24.42061,23.41666,22.3484,19.42687,17.81631,M9
16.66933,15.49812,15.73585,15.90385,16.00799,A0
24.40813,21.95975,20.47226,18.51437,17.46744,M5
21.12255,20.10329,19.93373,19.98551,19.8497,A0
20.04059,19.96597,19.69624,19.00157,18.44137,M3
20.36032,20.28547,20.45554,20.53554,20.37302,O
17.6304,16.58125,16.13916,15.96663,15.8853,F5
23.27926,22.81536,21.20266,19.2119,18.13127,M6
25.54342,22.31753,20.73661,18.62041,17.51932,M6
17.84657,16.73248,16.31098,16.15854,16.09312,G0
18.88199,16.97012,16.23069,15.97438,15.85032,K1
17.38632,15.97286,15.50818,15.36139,15.30564,F9
19.27712,18.87618,19.04706,19.22357,19.52472,WD
23.33265,20.55948,19.04788,17.57236,16.99069,M4
19.25805,18.3021,17.99591,17.85614,17.82352,F5
18.01826,16.87651,16.57697,16.48632,16.46861,F5
17.62752,16.71795,16.39253,16.25582,16.18383,F5
18.75152,17.86402,17.60984,17.49738,17.4201,A0
24.25324,25.00303,22.32844,19.85251,17.97455,M9
21.63072,19.14913,17.82232,17.23264,16.91315,K7
25.15893,22.84477,21.40073,19.10486,17.91375,M6
23.90986,22.08852,20.49985,18.25294,17.07578,M6
